Date,Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
06-11-2010,14746036.809999999,70.72125,2.8875,12244.848750000001,612.98875,280.95937499999997,5779.996875000001,6843.9775,145.824262075,8.342,0
06-18-2010,14810021.96,71.51125,2.846875,9080.005625000002,556.925,437.43125000000003,3379.350625,5052.95875,145.840682725,8.342,0
06-25-2010,14616586.370000001,77.86999999999999,2.8810000000000002,6943.2575,604.9449999999999,176.943125,4597.9974999999995,6485.210625,145.83393252500002,8.342,0
07-02-2010,15360971.700000001,75.7125,2.8705000000000003,6451.68,766.860625,26.774285714285714,3710.971875,4653.889999999999,145.8271823375,8.123750000000001,0
07-09-2010,15158547.27,80.40124999999999,2.8681250000000005,12407.738125,1853.2943750000002,521.28125,9327.010625,4081.244375,145.82043212500002,8.123750000000001,0
07-16-2010,14532396.319999998,78.81500000000001,2.8435,7098.979375,956.226875,72.66749999999999,3872.060625,3606.16125,145.82731966249997,8.12375,0
07-23-2010,14046180.07,80.15125,2.854375,4697.165625,693.8387500000001,159.291875,2148.86375,3651.363125,145.8523907875,8.123750000000001,0
07-30-2010,14028331.859999998,78.625,2.8527499999999995,4321.49625,778.6565178571428,35.035625,5247.57625,3175.2268750000003,145.8774619625,8.123750000000001,0
08-06-2010,14798903.850000001,77.72875,2.869875,31411.105000000003,172.79285714285714,75.8025,18459.03125,4713.139999999999,145.902533125,8.123750000000001,0
08-13-2010,14638354.21,77.505,2.870375,17229.091249999998,209.49285714285716,60.61375,5607.67875,6307.90625,145.92760429999998,8.123750000000001,0
08-20-2010,14741851.34,76.99375,2.857375,4108.7525,106.25375,10.908750000000001,2508.455,3842.95125,145.9395380625,8.123750000000001,0
08-27-2010,14229580.97,72.53999999999999,2.8327499999999994,8257.880000000001,127.18333333333334,142.6925,7142.5512499999995,7197.6325,145.9514717875,8.123750000000001,0
09-03-2010,14816178.82,75.86374999999998,2.818625,23785.6725,67.10142857142857,105.15625,9326.4675,4320.09375,145.96340556250001,8.123750000000001,0
09-10-2010,14544664.319999998,70.00750000000001,2.7892499999999996,12491.185,25.651249999999997,65.51499999999999,3602.9650000000006,5201.1975,145.97533927499998,8.12375,1
09-17-2010,13598957.989999998,66.57375,2.805875,12261.7275,9.41,24.7875,2201.78125,6972.435,145.99727218750002,8.12375,0
09-24-2010,12925714.86,68.4625,2.7987499999999996,13024.533749999999,109.19875,114.7025,2987.5087499999995,8474.635,146.02670436249997,8.123750000000001,0
10-01-2010,13181983.67,68.41874999999999,2.800875,8490.62,40.754999999999995,16.431428571428572,3612.0625,6964.512500000001,146.05613661249998,8.062000000000001,0
10-08-2010,14246232.34,60.26625,2.830875,8813.97125,0.0,42.02,4986.80125,5193.891250000001,146.08556885000002,8.062,0
10-15-2010,13703977.99,58.9925,2.92375,3116.44375,0.0,36.61500000000001,931.8825,7444.95875,146.1214149125,8.062,0
10-22-2010,13581335.399999999,55.35124999999999,2.9475,3692.0875000000005,0.0,29.245000000000005,947.0887499999999,4296.985000000001,146.1732958,8.062000000000001,0
10-29-2010,13777578.88,58.0125,2.9619999999999997,8214.62875,129.85375,106.08571428571429,1346.8485714285714,2997.6387500000005,146.22517665,8.062000000000001,0
11-05-2010,14369776.8,48.865,2.94,14596.556250000001,13398.99,61.198750000000004,7306.81875,4773.3375,146.27705746249998,8.062000000000001,0
11-12-2010,14746737.939999998,46.615,2.969875,16209.388125000001,16372.996250000002,379.58250000000004,3867.2256250000005,5659.385,146.328938325,8.062000000000001,0
11-19-2010,14405431.37,48.18,3.0103750000000002,15240.407500000001,1676.848125,204.81375000000003,1342.426875,7596.098125,146.30322387500001,8.062,0
11-26-2010,20629714.72,44.456250000000004,3.0475,1562.249375,169.43750000000003,104706.74062499999,308.90874999999994,2657.3606250000003,146.264576875,8.062,1
12-03-2010,16025291.829999998,39.4125,3.034,5943.9506249999995,86.21142857142858,9384.363125,2638.030625,20075.8125,146.22592987500002,8.062000000000001,0
12-10-2010,18060222.169999998,34.695,3.093875,8896.085,44.89142857142857,676.0925,3401.81375,15345.170624999999,146.187282875,8.062000000000001,0
12-17-2010,19830996.95,35.24375,3.1292500000000003,4563.282499999999,189.8275,619.2512499999999,825.4031249999999,4771.814375000001,146.209810925,8.062,0
12-24-2010,26599432.409999996,34.5075,3.1472500000000005,3133.3849999999998,194.72285714285712,1193.3862499999998,93.43937500000001,2971.08125,146.2782202125,8.062,0
12-31-2010,12525623.12,32.15125,3.1671250000000004,9641.723750000001,59030.75875,344.825625,767.87875,2776.8462499999996,146.34662955,8.062000000000001,1
01-07-2011,13000084.790000001,32.7425,3.199625,6903.425625,38613.91875,173.65812499999998,763.8787500000001,5765.5525,146.41503885000003,7.80825,0
01-14-2011,12723316.620000001,27.142499999999995,3.21475,4470.27125,18079.294375,121.73687500000001,707.4906249999999,4098.54875,146.4961993625,7.80825,0
01-21-2011,12696290.15,33.06125,3.23975,6820.3675,5988.2075,126.115625,1661.8075000000001,2860.216875,146.6538670125,7.808249999999999,0
01-28-2011,12371116.46,29.3425,3.236625,3838.5649999999996,3106.663125,144.70625,406.316875,2273.1968749999996,146.81153467500002,7.808249999999999,0
02-04-2011,14506198.409999998,29.212500000000002,3.2474999999999996,39714.518125,3613.0237500000003,447.19875,41858.300625,5254.591875,146.96920232500003,7.80825,0
02-11-2011,14847804.17,31.257499999999993,3.2717500000000004,44883.286250000005,4248.79375,259.891875,31473.1875,6998.37375,147.1268699875,7.80825,1
02-18-2011,15231344.08,42.8175,3.2874999999999996,20525.896249999998,9720.108125,139.02625,11523.91375,8261.430625,147.2854782625,7.80825,0
02-25-2011,13913058.26,35.88999999999999,3.313625,13078.249375,8345.479374999999,60.544285714285714,4203.658125,6906.00125,147.44446277500003,7.808250000000001,0
03-04-2011,14577754.479999999,38.92,3.48625,18132.357500000002,1692.6193750000002,44.39,8772.9925,3342.58375,147.60344727499998,7.808249999999999,0
03-11-2011,13965686.479999999,44.96374999999999,3.6071249999999995,19170.775,561.645,49.170625,7867.885,4664.753124999999,147.7624317625,7.808249999999999,0
03-18-2011,13768722.37,48.56125,3.6805,9840.945,153.724375,9.903839285714287,3586.09,2275.3824999999997,147.90162856249998,7.808249999999999,0
03-25-2011,13251580.180000002,45.10625,3.6560000000000006,8347.215,294.755,753.2343750000001,1759.8943750000003,3008.0,148.0329103125,7.808250000000001,0
04-01-2011,13487943.73,42.5625,3.6861249999999997,9238.031875,198.32875000000004,412.29258928571426,1195.645,4201.018749999999,148.16419207500002,7.6295,0
04-08-2011,14281420.91,50.8775,3.761875,12794.145,4487.285625,307.173125,3533.1775,5084.564375,148.295473825,7.629500000000001,0
04-15-2011,14090561.510000002,53.383750000000006,3.87675,7271.295624999999,6756.553125,72.42,2612.020625,2988.479375,148.41313646249998,7.6295,0
04-22-2011,15728500.640000002,54.445,3.915,8868.989375000001,2669.35875,94.444375,930.4656249999999,2928.074375,148.496751425,7.6295,0
04-29-2011,13596876.239999998,60.8775,3.98625,3796.08375,93.23937499999998,108.863125,163.200625,3402.5825,148.5803664,7.629499999999999,0
05-06-2011,14626497.780000001,57.375,4.0588750000000005,16045.001875,210.03619047619048,128.236875,6389.16625,3395.005625,148.66398135,7.6295,0
05-13-2011,14219898.74,61.56125,4.076124999999999,9540.634999999998,131.18416666666667,100.09062500000002,2740.8625,5893.0875,148.747596325,7.629500000000001,0
05-20-2011,13825563.46,61.1725,4.050374999999999,9702.153125,420.143125,48.63374999999999,1928.2337499999999,4602.804375,148.7374180375,7.6295,0
05-27-2011,14141525.67,67.635,3.98175,7620.683125,346.9375,684.90875,2215.015,4099.463750000001,148.72723973749999,7.6295,0
06-03-2011,15121219.450000001,72.01,3.9223749999999993,6593.961875000001,209.7983928571429,353.46,1458.784375,3161.32,148.7170614875,7.629499999999999,0
06-10-2011,14738569.75,73.13374999999999,3.8987499999999997,12244.848750000001,612.98875,280.95937499999997,5779.996875000001,6843.9775,148.70688320000002,7.6295,0
06-17-2011,14746926.42,70.7425,3.8634999999999993,9080.005625000002,556.925,437.43125000000003,3379.350625,5052.95875,148.76229920000003,7.6295,0
06-24-2011,14306762.49,74.43375,3.8181249999999993,6943.2575,604.9449999999999,176.943125,4597.9974999999995,6485.210625,148.866910975,7.6295,0
07-01-2011,14837085.09,76.195,3.775375,6451.68,766.860625,26.774285714285714,3710.971875,4653.889999999999,148.97152271250002,7.586375,0
07-08-2011,15008023.559999999,78.15875,3.7381249999999997,12407.738125,1853.2943750000002,521.28125,9327.010625,4081.244375,149.07613444999998,7.586375,0
07-15-2011,14285024.32,78.02250000000001,3.77,7098.979375,956.226875,72.66749999999999,3872.060625,3606.16125,149.1675683625,7.586374999999999,0
07-22-2011,14120310.219999999,81.51125,3.803125,4697.165625,693.8387500000001,159.291875,2148.86375,3651.363125,149.22605768749997,7.586374999999999,0
07-29-2011,13700390.94,79.5775,3.8246249999999993,4321.49625,778.6565178571428,35.035625,5247.57625,3175.2268750000003,149.28454701249998,7.586375,0
08-05-2011,14951838.38,79.26125,3.8504999999999994,31411.105000000003,172.79285714285714,75.8025,18459.03125,4713.139999999999,149.343036325,7.586374999999999,0
08-12-2011,14496653.389999999,76.89625,3.8282500000000006,17229.091249999998,209.49285714285716,60.61375,5607.67875,6307.90625,149.4015255875,7.586375,0
08-19-2011,14690712.489999998,75.64,3.7738750000000003,4108.7525,106.25375,10.908750000000001,2508.455,3842.95125,149.4460829125,7.586374999999999,0
08-26-2011,14943683.75,76.18124999999999,3.7352499999999997,8257.880000000001,127.18333333333334,142.6925,7142.5512499999995,7197.6325,149.48831826250003,7.586374999999999,0
09-02-2011,14001067.92,74.6125,3.74425,23785.6725,67.10142857142857,105.15625,9326.4675,4320.09375,149.530553575,7.5863749999999985,0
09-09-2011,14895564.42,72.5425,3.7762499999999997,12491.185,25.651249999999997,65.51499999999999,3602.9650000000006,5201.1975,149.572788875,7.586374999999999,1
09-16-2011,13700286.200000001,68.61875,3.7815000000000003,12261.7275,9.41,24.7875,2201.78125,6972.435,149.64826115,7.586375,0
09-23-2011,13463384.17,65.84750000000001,3.7536249999999995,13024.533749999999,109.19875,114.7025,2987.5087499999995,8474.635,149.768049325,7.586374999999999,0
09-30-2011,13325280.270000001,70.08875,3.7168750000000004,8490.62,40.754999999999995,16.431428571428572,3612.0625,6964.512500000001,149.88783752499998,7.586374999999999,0
10-07-2011,14776949.889999997,59.19250000000001,3.6511249999999995,8813.97125,0.0,42.02,4986.80125,5193.891250000001,150.0076257125,7.405,0
10-14-2011,13944812.44,62.371249999999996,3.60775,3116.44375,0.0,36.61500000000001,931.8825,7444.95875,150.1143821125,7.405000000000001,0
10-21-2011,14388479.42,59.865,3.649125,3692.0875000000005,0.0,29.245000000000005,947.0887499999999,4296.985000000001,150.14294775,7.405,0
10-28-2011,14408581.52,52.868750000000006,3.6476249999999992,8214.62875,129.85375,106.08571428571429,1346.8485714285714,2997.6387500000005,150.1715133875,7.404999999999999,0
11-04-2011,15167396.070000002,47.379999999999995,3.6255,14596.556250000001,13398.99,61.198750000000004,7306.81875,4773.3375,150.20007903750002,7.405,0
11-11-2011,15470587.98,46.97624999999999,3.586625,18823.3925,22226.39625,640.11125,5674.612500000001,6235.682500000001,150.22864475,7.405,0
11-18-2011,14701763.19,49.8125,3.582875,11561.73625,1641.3962499999998,243.18125,1257.6862500000002,8558.50375,150.2762131375,7.405000000000001,0
11-25-2011,20650939.8,46.88499999999999,3.560125,838.13875,334.98875000000004,93978.40875,77.09625,3005.8525,150.331382675,7.405,1
12-02-2011,15369549.719999999,46.235,3.5210000000000004,7413.6137499999995,168.29285714285717,9942.897500000001,5053.21875,31116.656250000004,150.38655219999998,7.405,0
12-09-2011,17675800.85,39.50124999999999,3.481124999999999,6968.3687500000015,44.89142857142857,776.02125,3818.23625,13310.08,150.44172172499998,7.405,0
12-16-2011,19127048.24,38.2075,3.447375,4772.45375,189.8275,1078.5575,691.7325,6095.6812500000015,150.51221800000002,7.405000000000001,0
12-23-2011,25033105.370000005,38.263749999999995,3.4211249999999995,1651.0524999999998,235.2,2198.6949999999997,115.7525,3549.5400000000004,150.6031499625,7.404999999999999,0
12-30-2011,14283992.850000001,36.80375,3.39275,5941.79375,72423.12000000001,284.97625,1380.03125,3319.0299999999997,150.694081925,7.405,1
01-06-2012,13474207.219999999,37.761250000000004,3.4100000000000006,8579.9725,35070.368749999994,308.0725,1391.8775,7853.99375,150.78501381249998,7.281499999999999,0
01-13-2012,12886152.920000002,38.10875,3.4775,4482.65125,15072.321249999999,237.99500000000003,869.1799999999998,5009.52625,150.875945775,7.281499999999999,0
01-20-2012,13105385.799999999,33.541250000000005,3.5201249999999997,3358.9275,6153.545,245.31375,1342.3512500000002,3303.8112500000007,150.95178015,7.281499999999999,0
01-27-2012,12251936.91,38.07875,3.546,2435.0925,3339.6875,288.5,157.88875000000002,2629.67375,151.0276145,7.281499999999999,0
02-03-2012,14208745.86,41.28625,3.5745,57854.88625,5214.8775000000005,366.91875,50825.221249999995,8165.198750000001,151.103448875,7.281499999999999,0
02-10-2012,15757338.42,37.1525,3.6258750000000006,12011.92625,7183.3125,173.20125,13588.695,7437.54125,151.17928321250002,7.281499999999999,1
02-17-2012,15497715.05,36.86875,3.6756249999999997,18612.282499999998,13236.07875,59.8525,11644.07875,8807.33375,151.27627654999998,7.281499999999999,0
02-24-2012,14421029.280000001,41.045,3.7331250000000002,13425.233750000001,9539.45625,5.685714285714285,3778.2825000000003,9260.34375,151.3891391125,7.281499999999999,0
03-02-2012,14273555.959999999,41.518750000000004,3.7905,22939.66125,2405.7512500000003,56.5525,16707.27375,4570.24625,151.5020017,7.281499999999999,0
03-09-2012,14558479.84,45.01875,3.846125,12227.356249999999,700.3587499999999,5.68125,6185.0512499999995,4763.429999999999,151.61486425,7.2815,0
03-16-2012,14365529.219999999,53.14875,3.9120000000000004,7156.72625,304.52375,4.191428571428571,4169.4525,2320.86125,151.7100930375,7.281499999999999,0
03-23-2012,13904174.47,57.816250000000004,3.959999999999999,5013.0962500000005,294.755,4.505000000000001,648.5899999999999,3416.6737500000004,151.78181015,7.281499999999999,0
03-30-2012,14006619.259999998,54.432500000000005,4.005999999999999,9340.6525,198.32875000000004,8.18142857142857,1884.24,3921.9037499999995,151.85352724999998,7.281499999999999,0
04-06-2012,16901972.55,52.066250000000004,4.045,11370.63,12.57,62.8325,3928.5724999999993,6436.465,151.92524436250002,7.343374999999999,0
04-13-2012,14397220.050000003,54.18375,4.0771250000000006,7161.759999999999,10162.817500000001,45.815,2333.60875,3205.4575,151.996961475,7.343375,0
04-20-2012,13741047.95,61.0875,4.048,12453.987500000001,5174.6725,62.506249999999994,1705.31875,4340.087500000001,152.0351206625,7.343374999999999,0
04-27-2012,13463439.48,58.2825,4.029625,5132.12125,183.49874999999997,41.89125,211.14000000000001,4736.165,152.07327986250002,7.343374999999999,0
05-04-2012,14508140.04,60.762499999999996,3.9887499999999996,19167.29625,406.6666666666667,143.70875,6665.17875,3994.0387499999997,152.11143906249998,7.343375,0
05-11-2012,14628970.12,62.19625,3.9528749999999997,12797.352499999999,-6.666666666666667,99.02000000000001,3264.48875,3993.7699999999995,152.14959826249998,7.343375,0
05-18-2012,14478629.240000002,66.6425,3.939875,9073.897500000001,512.0,78.88374999999999,1918.7437499999999,3275.0999999999995,152.1437681875,7.343375,0
05-25-2012,14886629.37,70.18625,3.8764999999999996,10034.5525,436.0,720.9887499999999,1982.9187499999998,3938.38875,152.1203424125,7.343374999999999,0
06-01-2012,14993969.969999999,72.5125,3.847125,9313.328750000002,38.51428571428572,134.65625,2821.74125,3550.861250000001,152.09691665,7.343374999999999,0
06-08-2012,15160956.049999999,67.9825,3.7878750000000005,9919.25125,341.475,125.435,2122.255,7685.62875,152.073490875,7.343374999999999,0
06-15-2012,14847086.579999998,73.11500000000001,3.7337500000000006,10346.735000000002,391.2375,9.482500000000002,2737.0925,5358.935,152.05902733749997,7.343374999999999,0
06-22-2012,14508769.179999996,77.065,3.6717500000000003,9348.3025,615.6325,6.52,3951.52,8242.50375,152.06696950000003,7.343375,0
06-29-2012,14172374.03,77.6525,3.60325,6036.620000000001,368.565,26.774285714285714,1363.65,4082.245,152.07491168750002,7.343375,0
07-06-2012,15700106.779999997,80.49875,3.5463750000000003,10511.002499999999,332.62499999999994,127.3375,7012.2625,5442.543750000001,152.08285379999998,7.295125,0
07-13-2012,14030784.64,79.50750000000001,3.5818749999999997,8219.02,144.74,28.1425,4816.8575,3727.46,152.09079595,7.295125,0
07-20-2012,14064926.07,78.17999999999999,3.59225,5326.91625,136.98999999999998,43.65375,2199.82875,5464.2525,152.0880240875,7.295125,0
07-27-2012,13353859.88,77.665,3.677,7461.407500000001,211.7942857142857,7.0112499999999995,10244.68375,4027.2112500000003,152.08525225000002,7.295124999999999,0
08-03-2012,14397813.37,77.97625,3.65575,31411.105000000003,172.79285714285714,75.8025,18459.03125,4713.139999999999,152.08248043749998,7.295125,0
08-10-2012,14534139.93,79.76875,3.728625,17229.091249999998,209.49285714285716,60.61375,5607.67875,6307.90625,152.07970858750002,7.2951250000000005,0
08-17-2012,14421012.79,76.76624999999999,3.8252499999999996,4108.7525,106.25375,10.908750000000001,2508.455,3842.95125,152.1267663625,7.295124999999999,0
08-24-2012,14205690.11,73.03,3.86325,8257.880000000001,127.18333333333334,142.6925,7142.5512499999995,7197.6325,152.2111964125,7.295124999999999,0
08-31-2012,14100360.28,76.05,3.871,23785.6725,67.10142857142857,105.15625,9326.4675,4320.09375,152.29562643749998,7.295125,0
09-07-2012,14799389.510000002,76.11,3.9465,12491.185,25.651249999999997,65.51499999999999,3602.9650000000006,5201.1975,152.38005651250003,7.295125,1
09-14-2012,13413852.260000002,68.25125000000001,3.947625,12261.7275,9.41,24.7875,2201.78125,6972.435,152.4649636375,7.295124999999999,0
09-21-2012,13480831.969999999,66.63625,4.044,13024.533749999999,109.19875,114.7025,2987.5087499999995,8474.635,152.5527332875,7.295124999999999,0
09-28-2012,13319274.54,65.3975,3.9901250000000004,8490.62,40.754999999999995,16.431428571428572,3612.0625,6964.512500000001,152.64050298749999,7.295125,0
10-05-2012,14361283.120000001,64.51375,3.99875,8813.97125,0.0,42.02,4986.80125,5193.891250000001,152.728272675,7.135999999999999,0
10-12-2012,14077723.549999999,55.655,4.05325,3116.44375,0.0,36.61500000000001,931.8825,7444.95875,152.81604235,7.136,0
10-19-2012,13636641.46,58.06499999999999,4.029624999999999,3692.0875000000005,0.0,29.245000000000005,947.0887499999999,4296.985000000001,152.80722698749997,7.135999999999999,0
10-26-2012,13997489.330000002,58.83,3.9433750000000005,8214.62875,129.85375,106.08571428571429,1346.8485714285714,2997.6387500000005,152.78231417499998,7.136,0
11-02-2012,,53.176249999999996,3.836125,14596.556250000001,13398.99,61.198750000000004,7306.81875,4773.3375,152.7574013125,7.136,0
11-09-2012,,46.86125,3.770375,13595.383749999999,10519.596250000002,119.05375,2059.83875,5083.0875,152.732488475,7.135999999999999,0
11-16-2012,,46.09125,3.7390000000000003,18919.07875,1712.3,166.44625000000002,1427.1675,6633.6925,152.7261705125,7.136,0
11-23-2012,,46.611250000000005,3.7480000000000007,2286.36,3.88625,115435.07249999998,540.7212499999999,2308.86875,152.74464581249998,7.135999999999999,1
11-30-2012,,42.305,3.729875,4474.287499999999,4.130000000000001,8825.82875,222.84249999999997,9034.96875,152.7631210125,7.136,0
12-07-2012,,47.265,3.6858750000000002,10823.801249999999,44.89142857142857,576.1637499999999,2985.3912499999997,17380.26125,152.781596275,7.135999999999999,0
12-14-2012,,42.05625,3.63125,4354.11125,189.8275,159.945,959.0737499999999,3447.9474999999998,152.81016347500002,7.136,0
12-21-2012,,41.705,3.54625,4615.7175,154.24571428571426,188.0775,71.12625000000001,2392.6225000000004,152.89928235,7.135999999999999,0
12-28-2012,,35.3125,3.529125,13341.653750000001,45638.39749999999,404.675,155.72625000000002,2234.6625,152.98840122500002,7.135999999999999,1
01-04-2013,,29.1475,3.5185,5226.87875,42157.46875,39.24375,135.88,3677.11125,153.0775201,7.123125000000001,0
01-11-2013,,36.1425,3.548375,4457.89125,21086.2675,5.47875,545.8012499999999,3187.5712500000004,153.16663897499998,7.123125,0
01-18-2013,,35.10375,3.536875,10281.8075,5822.870000000001,6.9174999999999995,1981.26375,2416.6225,153.228908375,7.123125,0
01-25-2013,,29.943749999999998,3.5263750000000003,5242.037499999999,2873.63875,0.9125,654.7449999999999,1916.7199999999998,153.28043795000005,7.123125,0
02-01-2013,,37.27125,3.5636250000000005,21574.15,2011.17,527.47875,32891.380000000005,2343.9849999999997,153.33196755,7.123125,0
02-08-2013,,32.9825,3.716125,77754.64625,1314.275,346.58250000000004,49357.68,6559.206249999999,153.3834971,7.123125,1
02-15-2013,,35.622499999999995,3.7540000000000004,22439.510000000002,6204.137500000001,218.2,11403.74875,7715.527500000001,153.4316266,7.123125,0
02-22-2013,,33.47875,3.868125,12731.265,7151.5025,115.40285714285714,4629.03375,4551.6587500000005,153.47125578749998,7.123125,0
03-01-2013,,37.77375,3.8827500000000006,13325.053750000001,979.4875000000001,32.2275,838.7112500000001,2114.92125,153.510885,7.123125,0
03-08-2013,,40.246249999999996,3.894125,26114.193750000006,422.93125,92.66,9550.71875,4566.07625,153.5505141875,7.123125,0
03-15-2013,,45.71625,3.846125,12525.163749999998,2.925,15.616250000000003,3002.7275,2229.90375,153.5981093125,7.123125,0
03-22-2013,,42.096250000000005,3.84625,11681.33375,294.755,1501.9637500000001,2871.1987500000005,2599.32625,153.6656191125,7.123125,0
03-29-2013,,44.2275,3.8282499999999997,9135.41125,198.32875000000004,816.40375,507.05000000000007,4480.13375,153.7331289125,7.123125,0
04-05-2013,,48.441250000000004,3.786875,14217.66,8962.001250000001,551.5137500000001,3137.7825,3732.66375,153.8006387375,6.9190000000000005,0
04-12-2013,,54.646249999999995,3.7583750000000005,7380.831249999999,3350.2887500000006,99.025,2890.4325,2771.50125,153.868148575,6.9190000000000005,0
04-19-2013,,55.6625,3.7395000000000005,5283.991250000001,164.045,126.3825,155.61249999999998,1516.0612500000002,153.86814857499996,6.9190000000000005,0
04-26-2013,,53.365,3.684375,2460.0462499999994,2.98,175.83499999999998,115.26125,2069.0,153.868148575,6.919,0
05-03-2013,,60.614999999999995,3.6354999999999995,12922.7075,13.405714285714286,112.765,6113.1537499999995,2795.9725,153.5197172602941,7.0750955882352935,0
05-10-2013,,61.71,3.631875,6283.917499999999,269.035,101.16125000000001,2217.23625,7792.404999999999,153.5197172602941,7.0750955882352935,0
05-17-2013,,63.82,3.6816250000000004,10330.40875,328.28625,18.38375,1937.7237499999999,5930.508749999999,153.5197172602941,7.0750955882352935,0
05-24-2013,,67.77625,3.7062499999999994,5206.81375,257.875,648.8287500000001,2447.11125,4260.538750000001,153.5197172602941,7.0750955882352935,0
05-31-2013,,67.35125,3.7195,3874.5950000000003,381.08250000000004,572.26375,95.82749999999999,2771.7787499999995,153.5197172602941,7.0750955882352935,0
06-07-2013,,71.33749999999999,3.702875,14570.44625,884.5024999999999,436.48374999999993,9437.73875,6002.32625,153.5197172602941,7.0750955882352935,0
06-14-2013,,72.33875,3.70075,7813.27625,722.6125,865.3800000000001,4021.60875,4746.9825,153.5197172602941,7.0750955882352935,0
06-21-2013,,72.44874999999999,3.6987500000000004,4538.2125,594.2574999999999,347.36625000000004,5244.474999999999,4727.9175000000005,153.5197172602941,7.0750955882352935,0
06-28-2013,,78.72375,3.704625,6866.74,1165.15625,26.774285714285714,6058.293750000001,5225.535,153.5197172602941,7.0750955882352935,0
07-05-2013,,78.77250000000001,3.6744999999999997,14304.47375,3373.9637500000003,915.2249999999999,11641.75875,2719.945,153.5197172602941,7.0750955882352935,0
07-12-2013,,79.13250000000002,3.6715,5978.938749999999,1767.71375,117.19249999999998,2927.26375,3484.8625,153.5197172602941,7.0750955882352935,0
07-19-2013,,80.51875,3.777375,4067.415,1250.6875000000002,274.93,2097.89875,1838.47375,153.5197172602941,7.0750955882352935,0
07-26-2013,,76.42875,3.821875,1181.5849999999998,1345.51875,63.06,250.46875,2323.2425000000003,153.5197172602941,7.0750955882352935,0
